round,agent_id,vote,abstention,true_preference,pattern_weight
0,40,Candidate_2,False,Candidate_2,0.04130544653993715
0,41,Candidate_0,False,Candidate_0,0.06765146137512597
0,42,Candidate_0,False,Candidate_0,0.1453258269257692
0,43,Candidate_2,False,Candidate_2,0.19337902653343508
0,44,Candidate_1,False,Candidate_1,0.08017734658105372
0,45,Candidate_2,False,Candidate_2,0.08351379139964066
0,46,Candidate_1,False,Candidate_1,0.0276726310821392
0,47,,True,Candidate_1,0.12074841130581548
0,48,Candidate_0,False,Candidate_0,0.04357762171792459
0,49,Candidate_0,False,Candidate_0,0.10580276464110222
0,50,Candidate_0,False,Candidate_0,0.14440711215726984
0,51,Candidate_0,False,Candidate_0,0.16717911880490702
0,52,Candidate_1,False,Candidate_1,0.12147629268783065
0,53,Candidate_0,False,Candidate_0,0.08128739430892591
0,54,Candidate_0,False,Candidate_0,0.1343643854470292
0,55,Candidate_0,False,Candidate_0,0.006041909452276073
0,56,Candidate_0,False,Candidate_0,0.052649248416740395
0,57,,True,Candidate_0,0.18370450874585886
0,58,Candidate_1,False,Candidate_1,0.1046631097698929
0,59,,True,Candidate_1,0.07867686538595225
0,60,Candidate_2,False,Candidate_2,0.13588469212316864
0,61,Candidate_1,False,Candidate_1,0.03527298131217713
0,62,Candidate_2,False,Candidate_2,0.13878434201271667
0,63,Candidate_1,False,Candidate_1,0.15603441949265645
0,64,Candidate_2,False,Candidate_2,0.15548415517109193
0,65,Candidate_2,False,Candidate_2,0.051941648134628586
0,66,Candidate_0,False,Candidate_0,0.06937062708766277
0,67,Candidate_0,False,Candidate_0,0.0050798694600226795
0,68,Candidate_1,False,Candidate_1,0.10496526054082847
0,69,Candidate_0,False,Candidate_0,0.16684877664444464
0,70,Candidate_2,False,Candidate_2,0.15440057090638615
0,71,Candidate_0,False,Candidate_0,0.09485307365658102
0,72,Candidate_1,False,Candidate_1,0.11554210099297768
0,73,Candidate_0,False,Candidate_0,0.1484407411274433
0,74,Candidate_2,False,Candidate_2,0.19139861897350174
0,75,Candidate_2,False,Candidate_2,0.06547437697079954
0,76,Candidate_0,False,Candidate_0,0.1707508838912428
0,77,,True,Candidate_1,0.08581286065510621
0,78,Candidate_1,False,Candidate_1,0.05147447552757212
0,79,,True,Candidate_0,0.0017669131074407709
0,80,Candidate_0,False,Candidate_0,0.03837041062386551
0,81,Candidate_2,False,Candidate_2,0.13124752452651656
0,82,Candidate_1,False,Candidate_1,0.06433380605503006
0,83,Candidate_0,False,Candidate_0,0.09004636862542181
0,84,Candidate_1,False,Candidate_1,0.14734907667888697
0,85,Candidate_1,False,Candidate_1,0.10003832518365792
0,86,Candidate_0,False,Candidate_0,0.17636717626955123
0,87,Candidate_1,False,Candidate_1,0.09996229069036236
0,88,Candidate_2,False,Candidate_2,0.06780018559733317
0,89,Candidate_1,False,Candidate_1,0.05093821012792768
0,90,Candidate_2,False,Candidate_2,0.08726683832785245
0,91,Candidate_0,False,Candidate_0,0.015394888202393832
0,92,Candidate_0,False,Candidate_0,0.14089274087943884
0,93,Candidate_2,False,Candidate_2,0.005524249734342179
0,94,Candidate_1,False,Candidate_1,0.1662347134668474
0,95,Candidate_0,False,Candidate_0,0.1053937483723044
0,96,Candidate_0,False,Candidate_0,0.02943251556914779
0,97,Candidate_1,False,Candidate_1,0.03618553500899207
0,98,Candidate_1,False,Candidate_1,0.04201157817291228
0,99,Candidate_0,False,Candidate_0,0.08048824034568543
1,0,Candidate_0,False,Candidate_2,0.7
1,1,Candidate_0,False,Candidate_1,0.7
1,2,Candidate_0,False,Candidate_0,0.7
1,3,Candidate_0,False,Candidate_0,0.7
1,4,Candidate_0,False,Candidate_0,0.7
1,5,Candidate_0,False,Candidate_1,0.7
1,6,Candidate_0,False,Candidate_0,0.7
1,7,Candidate_2,False,Candidate_2,0.7
1,8,Candidate_0,False,Candidate_0,0.7
1,9,Candidate_0,False,Candidate_0,0.7
1,10,,True,Candidate_1,0.7
1,11,Candidate_0,False,Candidate_2,0.7
1,12,Candidate_0,False,Candidate_0,0.7
1,13,Candidate_0,False,Candidate_0,0.7
1,14,Candidate_0,False,Candidate_0,0.7
1,15,Candidate_0,False,Candidate_2,0.7
1,16,Candidate_0,False,Candidate_0,0.7
1,17,Candidate_0,False,Candidate_0,0.7
1,18,Candidate_0,False,Candidate_0,0.7
1,19,Candidate_0,False,Candidate_0,0.7
1,20,Candidate_0,False,Candidate_0,0.047552556792185265
1,21,Candidate_1,False,Candidate_1,0.16826324321235622
1,22,Candidate_1,False,Candidate_1,0.1034849447777158
1,23,Candidate_2,False,Candidate_2,0.08832331968115935
1,24,Candidate_1,False,Candidate_1,0.18346507935416653
1,25,Candidate_1,False,Candidate_1,0.09219909703390486
1,26,,True,Candidate_2,0.027931511790943622
1,27,Candidate_2,False,Candidate_2,0.09322755277971123
1,28,,True,Candidate_0,0.19476495106048852
1,29,Candidate_1,False,Candidate_1,0.07487234725419303
1,30,Candidate_2,False,Candidate_2,0.14824979938764016
1,31,Candidate_0,False,Candidate_0,0.17199390848173543
1,32,Candidate_2,False,Candidate_2,0.030665084676068766
1,33,Candidate_1,False,Candidate_1,0.01868486330169197
1,34,Candidate_1,False,Candidate_1,0.10905123835245817
1,35,Candidate_0,False,Candidate_0,0.1416391966024615
1,36,Candidate_1,False,Candidate_1,0.05087446813029431
1,37,Candidate_1,False,Candidate_1,0.1595790023735253
1,38,Candidate_1,False,Candidate_1,0.06426721617640847
1,39,Candidate_1,False,Candidate_1,0.18635417303398344
1,40,Candidate_1,False,Candidate_1,0.15824338512042363
1,41,Candidate_1,False,Candidate_1,0.11814015236546499
1,42,Candidate_0,False,Candidate_0,0.1471907540078028
1,43,Candidate_0,False,Candidate_0,0.19382543415937373
1,44,Candidate_0,False,Candidate_0,0.060502223330230656
1,45,Candidate_0,False,Candidate_0,0.10854630840286988
1,46,Candidate_2,False,Candidate_2,0.0985276342055907
1,47,Candidate_2,False,Candidate_2,0.08628441168771579
1,48,Candidate_1,False,Candidate_1,0.12680947092503878
1,49,,True,Candidate_1,0.16590296264675425
1,50,Candidate_1,False,Candidate_1,0.039654853882852815
1,51,Candidate_1,False,Candidate_1,0.04179391992185653
1,52,Candidate_2,False,Candidate_2,0.04689563178651584
1,53,Candidate_1,False,Candidate_1,0.03403110591905072
1,54,Candidate_0,False,Candidate_0,0.1179135560783406
1,55,Candidate_2,False,Candidate_2,0.11163800422847028
1,56,Candidate_0,False,Candidate_0,0.07085803016316146
1,57,Candidate_1,False,Candidate_1,0.07159368823857169
1,58,Candidate_2,False,Candidate_2,0.12350224396997099
1,59,Candidate_0,False,Candidate_0,0.011431959518684677
1,60,Candidate_0,False,Candidate_0,0.06805866132269792
1,61,Candidate_1,False,Candidate_1,0.1432823293550338
1,62,Candidate_2,False,Candidate_2,0.13310243381535428
1,63,Candidate_1,False,Candidate_1,0.1920070013899967
1,64,Candidate_2,False,Candidate_2,0.05498742320735759
1,65,Candidate_0,False,Candidate_0,0.17668408232892352
1,66,Candidate_2,False,Candidate_2,0.06670870726785035
1,67,Candidate_0,False,Candidate_0,0.10069123623611054
1,68,,True,Candidate_2,0.15687759423148226
1,69,Candidate_0,False,Candidate_0,0.1470481776107724
1,70,Candidate_2,False,Candidate_2,0.1060809615136764
1,71,Candidate_0,False,Candidate_0,0.16590846589031416
1,72,Candidate_2,False,Candidate_2,0.10829717393487132
1,73,Candidate_1,False,Candidate_1,0.1945321049911343
1,74,Candidate_1,False,Candidate_1,0.0641278024009924
1,75,Candidate_1,False,Candidate_1,0.08744862334519841
1,76,Candidate_0,False,Candidate_0,0.1587469420996695
1,77,Candidate_2,False,Candidate_2,0.02699513644655165
1,78,Candidate_2,False,Candidate_2,0.15770722206220192
1,79,Candidate_0,False,Candidate_0,0.0035978924328924134
1,80,Candidate_2,False,Candidate_2,0.10158307591993435
1,81,Candidate_0,False,Candidate_0,0.07957971614935251
1,82,Candidate_0,False,Candidate_0,0.025065858153197375
1,83,Candidate_2,False,Candidate_2,0.11690021273332632
1,84,Candidate_0,False,Candidate_0,0.033656350318212194
1,85,Candidate_1,False,Candidate_1,0.06102871287461782
1,86,Candidate_0,False,Candidate_0,0.043341293725764056
1,87,Candidate_1,False,Candidate_1,0.1560278916919946
1,88,Candidate_0,False,Candidate_0,0.17497918057275136
1,89,Candidate_2,False,Candidate_2,0.14742276426141285
1,90,Candidate_1,False,Candidate_1,0.016030619719230522
1,91,Candidate_0,False,Candidate_0,0.11712044684855656
1,92,Candidate_2,False,Candidate_2,0.033754601412190714
1,93,Candidate_1,False,Candidate_1,0.03180479582043514
1,94,Candidate_0,False,Candidate_0,0.036713380917275516
1,95,Candidate_1,False,Candidate_1,0.07007261217925376
1,96,Candidate_1,False,Candidate_1,0.1509963975940489
1,97,Candidate_2,False,Candidate_2,0.1066567274680004
1,98,Candidate_1,False,Candidate_1,0.0705337505479695
1,99,Candidate_1,False,Candidate_1,0.1591628829593781
2,0,Candidate_0,False,Candidate_0,0.7
2,1,Candidate_0,False,Candidate_1,0.7
2,2,,True,Candidate_2,0.7
2,3,,True,Candidate_1,0.7
2,4,Candidate_2,False,Candidate_2,0.7
2,5,Candidate_0,False,Candidate_0,0.7
2,6,Candidate_0,False,Candidate_2,0.7
2,7,Candidate_1,False,Candidate_1,0.7
2,8,,True,Candidate_1,0.7
2,9,,True,Candidate_1,0.7
2,10,Candidate_0,False,Candidate_1,0.7
2,11,Candidate_1,False,Candidate_1,0.7
2,12,Candidate_0,False,Candidate_0,0.7
2,13,Candidate_1,False,Candidate_1,0.7
2,14,,True,Candidate_2,0.7
2,15,Candidate_0,False,Candidate_2,0.7
2,16,Candidate_0,False,Candidate_0,0.7
2,17,,True,Candidate_0,0.7
2,18,Candidate_0,False,Candidate_0,0.7
2,19,Candidate_1,False,Candidate_1,0.7
2,20,,True,Candidate_2,0.03383199229296383
2,21,Candidate_2,False,Candidate_2,0.10300745173335002
2,22,Candidate_0,False,Candidate_0,0.12358346859880978
2,23,Candidate_2,False,Candidate_2,0.16956345066981768
2,24,Candidate_2,False,Candidate_2,0.15118777823683302
2,25,Candidate_1,False,Candidate_1,0.19748228400916598
2,26,,True,Candidate_1,0.00481407901926485
2,27,Candidate_0,False,Candidate_0,0.1687669237180242
2,28,Candidate_2,False,Candidate_2,0.15976399331429136
2,29,Candidate_2,False,Candidate_2,0.12753609317936426
2,30,,True,Candidate_2,0.16963210556195274
2,31,Candidate_2,False,Candidate_2,0.1687685007911111
2,32,Candidate_2,False,Candidate_2,0.1273601253370692
2,33,Candidate_1,False,Candidate_1,0.1142003404171025
2,34,Candidate_1,False,Candidate_1,0.02779978339140985
2,35,Candidate_2,False,Candidate_2,0.023589647851093565
2,36,Candidate_0,False,Candidate_0,0.0910822541396062
2,37,Candidate_0,False,Candidate_0,0.05247234947668267
2,38,Candidate_1,False,Candidate_1,0.171289519311539
2,39,Candidate_1,False,Candidate_1,0.08451748902349805
2,40,Candidate_2,False,Candidate_2,0.14003175909048668
2,41,Candidate_2,False,Candidate_2,0.015549900449909317
2,42,Candidate_2,False,Candidate_2,0.17286371350507845
2,43,,True,Candidate_0,0.13655879754318073
2,44,Candidate_2,False,Candidate_2,0.08855638210436634
2,45,Candidate_2,False,Candidate_2,0.08142699210458122
2,46,Candidate_1,False,Candidate_1,0.04118654904785606
2,47,Candidate_2,False,Candidate_2,0.16778717944203653
2,48,Candidate_0,False,Candidate_0,0.1525073201503279
2,49,Candidate_0,False,Candidate_0,0.08044382894487086
2,50,Candidate_1,False,Candidate_1,0.032571859028757255
2,51,Candidate_2,False,Candidate_2,0.18618651175820428
2,52,,True,Candidate_2,0.13523320689248075
2,53,Candidate_1,False,Candidate_1,0.17593196930710975
2,54,Candidate_2,False,Candidate_2,0.09491331307837046
2,55,Candidate_0,False,Candidate_0,0.1887010765218504
2,56,Candidate_2,False,Candidate_2,0.11604331967436421
2,57,Candidate_1,False,Candidate_1,0.035462270329501756
2,58,Candidate_1,False,Candidate_1,0.16739557908321945
2,59,Candidate_1,False,Candidate_1,0.16786108108715667
2,60,Candidate_2,False,Candidate_2,0.016018422950661027
2,61,Candidate_2,False,Candidate_2,0.19903926188744658
2,62,Candidate_0,False,Candidate_0,0.16328021814898816
2,63,Candidate_2,False,Candidate_2,0.18609774583539107
2,64,Candidate_0,False,Candidate_0,0.09810761231183712
2,65,Candidate_0,False,Candidate_0,0.11237045698451764
2,66,Candidate_2,False,Candidate_2,0.08373591259483684
2,67,,True,Candidate_1,0.06457163239386006
2,68,Candidate_1,False,Candidate_1,0.17671385522106944
2,69,Candidate_1,False,Candidate_1,0.04081470485421271
2,70,Candidate_2,False,Candidate_2,0.16085656469073953
2,71,Candidate_0,False,Candidate_0,0.09273011101847442
2,72,Candidate_2,False,Candidate_2,0.09150822868576308
2,73,Candidate_1,False,Candidate_1,0.18288402545758334
2,74,,True,Candidate_1,0.0012151606885991264
2,75,Candidate_1,False,Candidate_1,0.08457772854321975
2,76,Candidate_1,False,Candidate_1,0.1660917033373728
2,77,Candidate_1,False,Candidate_1,0.12214919218780773
2,78,Candidate_2,False,Candidate_2,0.03432313413206507
2,79,Candidate_2,False,Candidate_2,0.11746245368113627
2,80,Candidate_2,False,Candidate_2,0.0315470144602761
2,81,Candidate_2,False,Candidate_2,0.04124936717445149
2,82,Candidate_1,False,Candidate_1,0.13909120796823263
2,83,Candidate_1,False,Candidate_1,0.10711244745100026
2,84,Candidate_1,False,Candidate_1,0.19073613087068275
2,85,,True,Candidate_1,0.04688350107144734
2,86,Candidate_1,False,Candidate_1,0.176855316887942
2,87,Candidate_0,False,Candidate_0,0.13491436208945917
2,88,Candidate_2,False,Candidate_2,0.047481064435305115
2,89,Candidate_0,False,Candidate_0,0.06536698833478523
2,90,Candidate_0,False,Candidate_0,0.1374175757014261
2,91,Candidate_1,False,Candidate_1,0.1279467323444844
2,92,Candidate_2,False,Candidate_2,0.1384657949496473
2,93,Candidate_0,False,Candidate_0,0.022590944591577313
2,94,Candidate_0,False,Candidate_0,0.071758506856989
2,95,Candidate_2,False,Candidate_2,0.11311615945472685
2,96,Candidate_1,False,Candidate_1,0.19567895445011077
2,97,,True,Candidate_0,0.08992823068318374
2,98,Candidate_2,False,Candidate_2,0.19877678063568674
2,99,Candidate_0,False,Candidate_0,0.11976287987773451
3,0,Candidate_2,False,Candidate_2,0.7
3,1,Candidate_0,False,Candidate_2,0.7
3,2,Candidate_0,False,Candidate_1,0.7
3,3,Candidate_0,False,Candidate_0,0.7
3,4,Candidate_1,False,Candidate_1,0.7
3,5,Candidate_0,False,Candidate_1,0.7
3,6,Candidate_0,False,Candidate_1,0.7
3,7,Candidate_2,False,Candidate_2,0.7
3,8,Candidate_0,False,Candidate_0,0.7
3,9,Candidate_0,False,Candidate_0,0.7
3,10,Candidate_2,False,Candidate_2,0.7
3,11,Candidate_0,False,Candidate_0,0.7
3,12,,True,Candidate_1,0.7
3,13,Candidate_0,False,Candidate_2,0.7
3,14,Candidate_0,False,Candidate_1,0.7
3,15,Candidate_0,False,Candidate_2,0.7
3,16,Candidate_0,False,Candidate_1,0.7
3,17,,True,Candidate_0,0.7
3,18,Candidate_0,False,Candidate_0,0.7
3,19,Candidate_0,False,Candidate_0,0.7
3,20,Candidate_0,False,Candidate_0,0.09401546289383658
3,21,Candidate_1,False,Candidate_1,0.006634403156394831
3,22,Candidate_1,False,Candidate_1,0.12257951131484834
3,23,Candidate_2,False,Candidate_2,0.08695574796859529
3,24,,True,Candidate_0,0.0654449981940139
3,25,,True,Candidate_1,0.13427236435375278
3,26,Candidate_1,False,Candidate_1,0.059424536168230915
3,27,Candidate_0,False,Candidate_0,0.14845656571672008
3,28,Candidate_1,False,Candidate_1,0.13342586448762067
3,29,Candidate_0,False,Candidate_0,0.1394589530459528
3,30,Candidate_2,False,Candidate_2,0.05937029407708452
3,31,Candidate_2,False,Candidate_2,0.0022713055156268424
3,32,Candidate_1,False,Candidate_1,0.12421694542411117
3,33,Candidate_2,False,Candidate_2,0.14188419081116396
3,34,Candidate_1,False,Candidate_1,0.03026633270920991
3,35,Candidate_1,False,Candidate_1,0.10371803966559685
3,36,Candidate_2,False,Candidate_2,0.046706448997309226
3,37,Candidate_2,False,Candidate_2,0.16633016650695728
3,38,Candidate_1,False,Candidate_1,0.00619604821537092
3,39,Candidate_0,False,Candidate_0,0.18649761152934918
3,40,Candidate_2,False,Candidate_2,0.19866523806248032
3,41,Candidate_0,False,Candidate_0,0.08562142939661621
3,42,,True,Candidate_1,0.1884818804270023
3,43,Candidate_0,False,Candidate_0,0.02046098056791015
3,44,Candidate_1,False,Candidate_1,0.18865544238838372
3,45,Candidate_2,False,Candidate_2,0.11173986331484327
3,46,Candidate_1,False,Candidate_1,0.12408822983604487
3,47,Candidate_2,False,Candidate_2,0.02502047108914507
3,48,,True,Candidate_0,0.1875385203486458
3,49,Candidate_2,False,Candidate_2,0.18803301450128107
3,50,Candidate_2,False,Candidate_2,0.16545670297263254
3,51,Candidate_2,False,Candidate_2,0.10903980571212915
3,52,Candidate_0,False,Candidate_0,0.19455623325556062
3,53,Candidate_0,False,Candidate_0,0.16329087769084458
3,54,Candidate_0,False,Candidate_0,0.1298069998439213
3,55,Candidate_1,False,Candidate_1,0.17146130110326643
3,56,Candidate_1,False,Candidate_1,0.08045964767627137
3,57,Candidate_0,False,Candidate_0,0.026341718255500114
3,58,Candidate_1,False,Candidate_1,0.0008627684193477814
3,59,Candidate_2,False,Candidate_2,0.09477161416244768
3,60,Candidate_1,False,Candidate_1,0.07289906925857796
3,61,Candidate_2,False,Candidate_2,0.12558950921184223
3,62,Candidate_1,False,Candidate_1,0.0005556306966690627
3,63,Candidate_1,False,Candidate_1,0.12313740314318417
3,64,Candidate_0,False,Candidate_0,0.08180802926496272
3,65,Candidate_2,False,Candidate_2,0.18728945929734747
3,66,Candidate_0,False,Candidate_0,0.08612268652300677
3,67,,True,Candidate_1,0.06664110567893199
3,68,Candidate_2,False,Candidate_2,0.09605837934156536
3,69,Candidate_2,False,Candidate_2,0.15153913313818168
3,70,Candidate_1,False,Candidate_1,0.13032747792505014
3,71,Candidate_0,False,Candidate_0,0.14650794661336433
3,72,Candidate_1,False,Candidate_1,0.19271687682158356
3,73,Candidate_0,False,Candidate_0,0.058075937404593984
3,74,,True,Candidate_0,0.16932504178095992
3,75,Candidate_2,False,Candidate_2,0.06192401833520651
3,76,Candidate_1,False,Candidate_1,0.15908053806331235
3,77,Candidate_0,False,Candidate_0,0.06147072388343888
3,78,Candidate_1,False,Candidate_1,0.05152549761610623
3,79,,True,Candidate_0,0.14216424996162474
3,80,Candidate_1,False,Candidate_1,0.06359753344288217
3,81,Candidate_1,False,Candidate_1,0.19287302951893598
3,82,Candidate_2,False,Candidate_2,0.13132969169940228
3,83,Candidate_1,False,Candidate_1,0.09643237391185187
3,84,Candidate_2,False,Candidate_2,0.12373456107936581
3,85,Candidate_2,False,Candidate_2,0.1700840449403289
3,86,Candidate_0,False,Candidate_0,0.019386626799006358
3,87,Candidate_2,False,Candidate_2,0.010365960741342063
3,88,Candidate_0,False,Candidate_0,0.09803839697818172
3,89,Candidate_2,False,Candidate_2,0.039289858404343694
3,90,Candidate_1,False,Candidate_1,0.0339116529722133
3,91,Candidate_1,False,Candidate_1,0.09926581083324454
3,92,Candidate_2,False,Candidate_2,0.1941363220656095
3,93,Candidate_0,False,Candidate_0,0.012421974876159037
3,94,Candidate_1,False,Candidate_1,0.0838087425919786
3,95,Candidate_1,False,Candidate_1,0.15151386644780448
3,96,Candidate_1,False,Candidate_1,0.15235903063899414
3,97,Candidate_1,False,Candidate_1,0.035867728242275375
3,98,,True,Candidate_2,0.008997701326925678
3,99,Candidate_1,False,Candidate_1,0.13900195856917788
4,0,Candidate_0,False,Candidate_2,0.7
4,1,Candidate_2,False,Candidate_2,0.7
4,2,Candidate_0,False,Candidate_1,0.7
4,3,Candidate_1,False,Candidate_1,0.7
4,4,Candidate_0,False,Candidate_0,0.7
4,5,Candidate_0,False,Candidate_1,0.7
4,6,,True,Candidate_1,0.7
4,7,Candidate_0,False,Candidate_1,0.7
4,8,Candidate_0,False,Candidate_0,0.7
4,9,Candidate_0,False,Candidate_2,0.7
4,10,Candidate_0,False,Candidate_2,0.7
4,11,Candidate_0,False,Candidate_0,0.7
4,12,Candidate_0,False,Candidate_0,0.7
4,13,Candidate_0,False,Candidate_1,0.7
4,14,Candidate_0,False,Candidate_0,0.7
4,15,Candidate_0,False,Candidate_1,0.7
4,16,Candidate_0,False,Candidate_0,0.7
4,17,Candidate_0,False,Candidate_1,0.7
4,18,Candidate_2,False,Candidate_2,0.7
4,19,Candidate_0,False,Candidate_0,0.7
4,20,Candidate_1,False,Candidate_1,0.05630317731721071
4,21,Candidate_2,False,Candidate_2,0.05706265855689177
4,22,Candidate_1,False,Candidate_1,0.0658755335586206
4,23,Candidate_2,False,Candidate_2,0.1027589426794096
4,24,,True,Candidate_1,0.024871144529339584
4,25,,True,Candidate_0,0.003257996783586892
4,26,Candidate_0,False,Candidate_0,0.11221196073409262
4,27,Candidate_0,False,Candidate_0,0.1436732523858905
4,28,Candidate_0,False,Candidate_0,0.11904859302832134
4,29,Candidate_0,False,Candidate_0,0.0695721546251334
4,30,Candidate_0,False,Candidate_0,0.07007819642036038
4,31,Candidate_2,False,Candidate_2,0.04227227461843717
4,32,Candidate_1,False,Candidate_1,0.177263004837882
4,33,Candidate_1,False,Candidate_1,0.1690536488339158
4,34,,True,Candidate_0,0.15241781224335926
4,35,Candidate_1,False,Candidate_1,0.0796273827260001
4,36,Candidate_2,False,Candidate_2,0.08122888677850404
4,37,,True,Candidate_0,0.17339116508941946
4,38,Candidate_1,False,Candidate_1,0.11942359327405982
4,39,Candidate_0,False,Candidate_0,0.1371657496258537
4,40,Candidate_1,False,Candidate_1,0.029881611650210572
4,41,Candidate_0,False,Candidate_0,0.09866468998272866
4,42,Candidate_1,False,Candidate_1,0.09900831289937038
4,43,Candidate_0,False,Candidate_0,0.06297946527512573
4,44,Candidate_2,False,Candidate_2,0.08148024436814512
4,45,Candidate_1,False,Candidate_1,0.002414322249194578
4,46,Candidate_0,False,Candidate_0,0.1939014938646818
4,47,,True,Candidate_0,0.08167776033662098
4,48,Candidate_1,False,Candidate_1,0.16217201414704185
4,49,Candidate_1,False,Candidate_1,0.1680712910585698
4,50,Candidate_1,False,Candidate_1,0.06191938451194876
4,51,Candidate_2,False,Candidate_2,0.08461143826020263
4,52,,True,Candidate_2,0.08952898980749398
4,53,Candidate_1,False,Candidate_1,0.05926653809682985
4,54,Candidate_1,False,Candidate_1,0.17273854857734885
4,55,Candidate_2,False,Candidate_2,0.030852673586859437
4,56,Candidate_0,False,Candidate_0,0.08431987449794652
4,57,,True,Candidate_1,0.1843011146874801
4,58,Candidate_0,False,Candidate_0,0.003207086221995681
4,59,Candidate_2,False,Candidate_2,0.03934806637960591
4,60,Candidate_1,False,Candidate_1,0.15995539872989836
4,61,Candidate_1,False,Candidate_1,0.012577565559703819
4,62,Candidate_1,False,Candidate_1,0.10079357529456306
4,63,Candidate_2,False,Candidate_2,0.005434627936789772
4,64,Candidate_0,False,Candidate_0,0.07489176534845357
4,65,Candidate_2,False,Candidate_2,0.039809555829905356
4,66,Candidate_2,False,Candidate_2,0.000873606008070027
4,67,Candidate_2,False,Candidate_2,0.08824381564617077
4,68,,True,Candidate_2,0.13587814826642827
4,69,Candidate_2,False,Candidate_2,0.12696167670358374
4,70,Candidate_1,False,Candidate_1,0.018033226464927842
4,71,Candidate_2,False,Candidate_2,0.0994100850954105
4,72,Candidate_1,False,Candidate_1,0.018777882033636242
4,73,Candidate_0,False,Candidate_0,0.08464934833939163
4,74,Candidate_2,False,Candidate_2,0.06937220026039972
4,75,Candidate_0,False,Candidate_0,0.08800754185331108
4,76,Candidate_2,False,Candidate_2,0.012367675264805068
4,77,Candidate_2,False,Candidate_2,0.02578970965630223
4,78,Candidate_0,False,Candidate_0,0.051132011863920274
4,79,,True,Candidate_1,0.015010662688596278
4,80,Candidate_2,False,Candidate_2,0.0490589910607496
4,81,Candidate_1,False,Candidate_1,0.0652794514709573
4,82,Candidate_0,False,Candidate_0,0.08846752728099767
4,83,Candidate_2,False,Candidate_2,0.05306965717168808
4,84,Candidate_1,False,Candidate_1,0.1419310381641629
4,85,Candidate_2,False,Candidate_2,0.19372583369048602
4,86,Candidate_1,False,Candidate_1,0.14638458452424036
4,87,Candidate_0,False,Candidate_0,0.07307337256341302
4,88,Candidate_2,False,Candidate_2,0.019414764165892297
4,89,Candidate_0,False,Candidate_0,0.1623300974367171
4,90,Candidate_2,False,Candidate_2,0.13887932142461698
4,91,Candidate_2,False,Candidate_2,0.1975027947394563
4,92,Candidate_1,False,Candidate_1,0.09350764987397885
4,93,Candidate_0,False,Candidate_0,0.010882847486910064
4,94,Candidate_2,False,Candidate_2,0.144536385625951
4,95,Candidate_1,False,Candidate_1,0.024621648449703316
4,96,Candidate_2,False,Candidate_2,0.18671516587635834
4,97,Candidate_1,False,Candidate_1,0.015990383563147883
4,98,Candidate_1,False,Candidate_1,0.12859715660274904
4,99,Candidate_2,False,Candidate_2,0.1049425685960427
5,0,Candidate_0,False,Candidate_2,0.7
5,1,Candidate_0,False,Candidate_0,0.7
5,2,Candidate_1,False,Candidate_1,0.7
5,3,Candidate_0,False,Candidate_2,0.7
5,4,Candidate_0,False,Candidate_1,0.7
5,5,Candidate_0,False,Candidate_1,0.7
5,6,Candidate_2,False,Candidate_2,0.7
5,7,Candidate_0,False,Candidate_1,0.7
5,8,Candidate_0,False,Candidate_1,0.7
5,9,Candidate_0,False,Candidate_2,0.7
